brand,date,spend,transactions,avg_ticket_size,spend_ly,spend_yoy_pct
BURGER KING,2019-01-25,1808156.67,189778.1,9.527741451727042,1420243.56,27.31
BURGER KING,2019-01-26,1624921.05,153791.9,10.565712823627253,1673679.1,-2.91
BURGER KING,2019-01-27,1408359.09,129956.53,10.837155239525094,1555512.95,-9.46
BURGER KING,2019-01-28,1320570.39,147067.89,8.979325058651483,1305319.42,1.17
BURGER KING,2019-01-29,1295669.35,144673.63,8.955808670868354,1206940.89,7.35
BURGER KING,2019-01-30,1357847.61,149724.98,9.068945008374689,1241774.56,9.35
BURGER KING,2019-01-31,1540902.2,166969.67,9.228635356349448,1333910.17,15.52
BURGER KING,2019-02-01,1851153.11,192298.07,9.626477842445325,1447325.53,27.9
BURGER KING,2019-02-02,1680623.52,159415.86,10.542385933244033,1614503.48,4.1
BURGER KING,2019-02-03,1262176.45,118865.03,10.618568388028,1495774.92,-15.62
BURGER KING,2019-02-04,1322381.96,147262.3,8.979772555501306,1087101.25,21.64
BURGER KING,2019-02-05,1376625.1,153952.39,8.941888463050168,1162829.34,18.39
BURGER KING,2019-02-06,1447917.04,161860.28,8.945474702008424,1229617.16,17.75
BURGER KING,2019-02-07,1503315.33,163666.27,9.185248310479613,1246327.39,20.62
BURGER KING,2019-02-08,1775256.48,185913.65,9.548822692685556,1418353.81,25.16
BURGER KING,2019-02-09,1579934.55,149973.79,10.534737769846318,1594088.99,-0.89
BURGER KING,2019-02-10,1351172.13,124467.99,10.8555792537503,1442983.27,-6.36
BURGER KING,2019-02-11,1321838.98,146351.34,9.031956796569133,1267912.15,4.25
BURGER KING,2019-02-12,1307046.11,145002.63,9.013947609088195,1207255.12,8.27
BURGER KING,2019-02-13,1504809.92,165541.79,9.090211722369318,1283729.22,17.22
BURGER KING,2019-02-14,1483068.86,160653.65,9.231466947685286,1249050.64,18.74
BURGER KING,2019-02-15,1819036.95,187270.32,9.713428961941219,1421336.74,27.98
BURGER KING,2019-02-16,1609217.35,151158.27,10.645910078224633,1633971.77,-1.51
BURGER KING,2019-02-17,1399079.97,127296.65,10.99070533277977,1491458.12,-6.19
BURGER KING,2019-02-18,1420386.82,147249.22,9.64614155511316,1333709.35,6.5
BURGER KING,2019-02-19,1386317.24,152555.05,9.087324477295246,1290710.62,7.41
BURGER KING,2019-02-20,1367314.63,146993.54,9.301868844032192,1273222.75,7.39
BURGER KING,2019-02-21,1629554.35,173457.24,9.394559431477177,1361718.88,19.67
BURGER KING,2019-02-22,1887408.25,193245.43,9.766897204244364,1530276.14,23.34
BURGER KING,2019-02-23,1698581.21,156439.15,10.857775754982049,1708969.84,-0.61
BURGER KING,2019-02-24,1463354.03,132396.71,11.052797535527885,1610550.48,-9.14
BURGER KING,2019-02-25,1406086.68,153367.56,9.168084045935137,1421851.87,-1.11
BURGER KING,2019-02-26,1476810.81,161318.65,9.154619196230566,1281996.42,15.2
BURGER KING,2019-02-27,1618885.66,173431.5,9.334438438230656,1383302.14,17.03
BURGER KING,2019-02-28,1713957.33,182146.2,9.409789114458604,1469700.51,16.62
BURGER KING,2019-03-01,1946306.63,197570.37,9.851207091427728,1565523.3,24.32
BURGER KING,2019-03-02,1728660.59,159299.58,10.851633067708027,1704022.67,1.45
BURGER KING,2019-03-03,1433464.79,128652.54,11.142141383294883,1688865.65,-15.12
BURGER KING,2019-03-04,1400329.47,150798.68,9.286085727010343,1460046.81,-4.09
BURGER KING,2019-03-05,1456298.79,158779.28,9.171844021461743,1301309.16,11.91
BURGER KING,2019-03-06,1495010.75,162385.98,9.20652601905657,1365139.81,9.51
BURGER KING,2019-03-07,1629009.91,173078.65,9.411963347299046,1372786.96,18.66
BURGER KING,2019-03-08,1834638.97,188801.21,9.717305148626961,1536685.74,19.39
BURGER KING,2019-03-09,1684644.75,155616.12,10.825644219891872,1733737.91,-2.83
BURGER KING,2019-03-10,1442328.89,130018.69,11.09324274840794,1656250.7,-12.92
BURGER KING,2019-03-11,1405309.98,151222.87,9.292972551043372,1406569.68,-0.09
BURGER KING,2019-03-12,1471276.9,158741.45,9.2683851634214,1323578.66,11.16
BURGER KING,2019-03-13,1542516.72,165114.32,9.342113512625676,1349760.09,14.28
BURGER KING,2019-03-14,1647423.69,172157.77,9.569267132119567,1447399.49,13.82
BURGER KING,2019-03-15,1861055.99,189109.02,9.841180447130444,1578287.52,17.92
BURGER KING,2019-03-16,1750071.4,160258.65,10.920292913986234,1716904.15,1.93
BURGER KING,2019-03-17,1498474.12,134982.41,11.101254748674291,1610521.42,-6.96
BURGER KING,2019-03-18,1413728.4,153116.57,9.233020306032193,1465662.51,-3.54
BURGER KING,2019-03-19,1462845.45,159484.32,9.172346535383541,1305370.68,12.06
BURGER KING,2019-03-20,1568673.97,170072.58,9.22355602531578,1367419.98,14.72
BURGER KING,2019-03-21,1664979.23,177013.31,9.405955009823838,1358191.89,22.59
BURGER KING,2019-03-22,1847177.91,190426.31,9.70022424947477,1573155.55,17.42
BURGER KING,2019-03-23,1755202.33,162793.02,10.781803359873784,1782767.63,-1.55
BURGER KING,2019-03-24,1544185.96,138892.08,11.11788346750945,1680642.39,-8.12
BURGER KING,2019-03-25,1415528.29,154390.45,9.168496432259897,1473175.12,-3.91
BURGER KING,2019-03-26,1481883.78,160903.89,9.209744898025772,1377035.74,7.61
BURGER KING,2019-03-27,1581327.49,171541.63,9.218330792356351,1423676.59,11.07
BURGER KING,2019-03-28,1668239.16,178559.25,9.342776473355482,1522450.34,9.58
BURGER KING,2019-03-29,1892925.41,194466.85,9.733923339633463,1704369.69,11.06
BURGER KING,2019-03-30,1797219.55,164872.57,10.900658308413583,1835433.09,-2.08
BURGER KING,2019-03-31,1541803.25,139839.76,11.025499829233116,1716739.73,-10.19
BURGER KING,2019-04-01,1491361.3,160837.52,9.272471373594918,1212844.21,22.96
BURGER KING,2019-04-02,1498462.82,163746.27,9.151126434818943,1380617.21,8.54
BURGER KING,2019-04-03,1623664.09,175021.76,9.27692699467769,1427768.02,13.72
BURGER KING,2019-04-04,1694242.49,180419.59,9.390568341276023,1513439.21,11.95
BURGER KING,2019-04-05,1892735.51,193406.62,9.786301575406261,1591457.03,18.93
BURGER KING,2019-04-06,1799756.37,165255.36,10.890759428317486,1811890.67,-0.67
BURGER KING,2019-04-07,1547955.78,140218.03,11.039634346595799,1656811.78,-6.57
BURGER KING,2019-04-08,1404312.47,153675.91,9.138143187178784,1478057.88,-4.99
BURGER KING,2019-04-09,1471090.57,161166.58,9.127764391352104,1356439.1,8.45
BURGER KING,2019-04-10,1534753.68,167733.79,9.149937409749102,1423860.0,7.79
BURGER KING,2019-04-11,1642085.71,175716.11,9.34510620568598,1497701.37,9.64
BURGER KING,2019-04-12,1851379.04,191131.95,9.686392254146938,1618075.42,14.42
BURGER KING,2019-04-13,1768111.94,163096.46,10.840897098563635,1811839.62,-2.41
BURGER KING,2019-04-14,1522713.72,136958.12,11.1180974154727,1654116.24,-7.94
BURGER KING,2019-04-15,1472600.4,158553.51,9.287718701402447,1409627.04,4.47
BURGER KING,2019-04-16,1531073.76,165316.06,9.261494376287459,1365082.18,12.16
BURGER KING,2019-04-17,1620784.23,173194.56,9.358170545310431,1413282.13,14.68
BURGER KING,2019-04-18,1780146.91,185491.74,9.596906633147114,1479764.95,20.3
BURGER KING,2019-04-19,1910581.46,187450.37,10.192465664378256,1593853.93,19.87
BURGER KING,2019-04-20,1719355.07,157202.93,10.937169364464136,1851701.12,-7.15
BURGER KING,2019-04-21,1255853.07,111447.15,11.268597447310228,1712118.66,-26.65
BURGER KING,2019-04-22,1483893.17,157202.5,9.439373864919451,1540025.58,-3.64
BURGER KING,2019-04-23,1497337.35,162191.09,9.23193345577738,1361571.65,9.97
BURGER KING,2019-04-24,1601369.02,172233.22,9.297677997310856,1410224.26,13.55
BURGER KING,2019-04-25,1715501.53,182278.85,9.411412953285584,1509284.41,13.66
BURGER KING,2019-04-26,1937600.49,197844.32,9.793561371890787,1641942.71,18.01
BURGER KING,2019-04-27,1826757.75,167404.02,10.912269311095397,1883458.49,-3.01
BURGER KING,2019-04-28,1580692.05,142426.56,11.098295500502154,1771147.86,-10.75
BURGER KING,2019-04-29,1458180.77,159415.46,9.14704740681989,1574908.83,-7.41
BURGER KING,2019-04-30,1519036.76,165476.82,9.179755569390323,1417269.41,7.18
BURGER KING,2019-05-01,1641449.65,177458.63,9.249759507328552,1500966.79,9.36
BURGER KING,2019-05-02,1710977.26,183719.47,9.312988220573464,1509943.89,13.31
BURGER KING,2019-05-03,1971401.79,201004.36,9.807756359115793,1650938.58,19.41
BURGER KING,2019-05-04,1779474.48,164400.77,10.824003318232634,1845269.91,-3.57
BURGER KING,2019-05-05,1513626.48,137920.25,10.974650060451602,1666318.96,-9.16
BURGER KING,2019-05-06,1434167.78,157226.11,9.121689648112518,1505117.18,-4.71
BURGER KING,2019-05-07,1479266.79,163365.33,9.054961600481573,1349118.6,9.65
BURGER KING,2019-05-08,1550553.26,169985.25,9.121692970419492,1388777.64,11.65
BURGER KING,2019-05-09,1656969.42,178224.12,9.297110963431885,1480704.31,11.9
BURGER KING,2019-05-10,1896172.83,194696.95,9.739098789169526,1601062.72,18.43
BURGER KING,2019-05-11,1724539.22,160189.28,10.765634379529017,1832824.8,-5.91
BURGER KING,2019-05-12,1286974.65,118026.37,10.90412803511622,1677371.05,-23.27
BURGER KING,2019-05-13,1400084.86,153585.46,9.115998741026658,1241227.46,12.8
BURGER KING,2019-05-14,1448591.73,161077.39,8.993141309279967,1318283.36,9.88
BURGER KING,2019-05-15,1569611.44,171230.87,9.166638235266806,1408956.15,11.4
BURGER KING,2019-05-16,1668476.79,179786.34,9.280331253197545,1478874.38,12.82
BURGER KING,2019-05-17,1918791.89,196962.82,9.741898953315147,1559600.34,23.03
BURGER KING,2019-05-18,1760108.79,162139.4,10.85552795927455,1815033.06,-3.03
BURGER KING,2019-05-19,1517656.23,137886.64,11.00655023575888,1653264.52,-8.2
BURGER KING,2019-05-20,1417026.77,155457.9,9.115180187047427,1461270.53,-3.03
BURGER KING,2019-05-21,1500870.36,162761.72,9.221273650831412,1345370.98,11.56
BURGER KING,2019-05-22,1625371.59,173544.4,9.365739199881991,1407008.5,15.52
BURGER KING,2019-05-23,1731508.54,181338.54,9.548486162952454,1497070.26,15.66
BURGER KING,2019-05-24,2024026.43,200697.88,10.084941754242745,1640040.39,23.41
BURGER KING,2019-05-25,1657951.29,151518.79,10.942215747631035,1873721.67,-11.52
BURGER KING,2019-05-26,1402068.13,125758.28,11.148913057653141,1567126.35,-10.53
BURGER KING,2019-05-27,1329518.89,120490.38,11.034232691439763,1344321.22,-1.1
BURGER KING,2019-05-28,1405938.94,151804.54,9.261507857406635,1285396.65,9.38
BURGER KING,2019-05-29,1515158.86,163007.43,9.29502943516133,1311485.61,15.53
BURGER KING,2019-05-30,1690527.85,177593.72,9.51907449204848,1459444.37,15.83
BURGER KING,2019-05-31,2016216.35,201745.76,9.993847454340552,1622334.51,24.28
BURGER KING,2019-06-01,1786783.32,165150.67,10.8191103311903,1883717.06,-5.15
BURGER KING,2019-06-02,1591728.58,143009.82,11.130204764959498,1677562.34,-5.12
BURGER KING,2019-06-03,1540217.01,162498.24,9.478361181019562,1464929.0,5.14
BURGER KING,2019-06-04,1563575.43,167000.94,9.36267442566491,1396848.9,11.94
BURGER KING,2019-06-05,1603984.11,170250.36,9.421325805126052,1419786.02,12.97
BURGER KING,2019-06-06,1718686.9,179868.64,9.555233752809826,1491831.58,15.21
BURGER KING,2019-06-07,1920593.03,192095.24,9.998129209240167,1587673.82,20.97
BURGER KING,2019-06-08,1704128.36,158102.92,10.778601432535211,1807204.5,-5.7
BURGER KING,2019-06-09,1508908.36,137585.88,10.967029174796135,1605055.54,-5.99
BURGER KING,2019-06-10,1461509.45,155820.78,9.379425837811876,1453470.88,0.55
BURGER KING,2019-06-11,1526899.59,163057.41,9.364184001205466,1384210.73,10.31
BURGER KING,2019-06-12,1604068.25,169825.16,9.445409914526211,1421143.25,12.87
BURGER KING,2019-06-13,1698272.58,176982.91,9.595686837785637,1491989.06,13.83
BURGER KING,2019-06-14,1938010.54,194910.78,9.943064924372065,1622007.65,19.48
BURGER KING,2019-06-15,1679588.86,156176.35,10.754437915856018,1831627.4,-8.3
BURGER KING,2019-06-16,1312558.93,120026.13,10.935609854287561,1625638.72,-19.26
BURGER KING,2019-06-17,1435923.68,153248.21,9.369921384399857,1257435.91,14.19
BURGER KING,2019-06-18,1444727.26,155096.86,9.315000058673013,1358646.28,6.34
BURGER KING,2019-06-19,1554069.88,164696.68,9.435951471517216,1388783.27,11.9
BURGER KING,2019-06-20,1649614.06,173274.45,9.520238327116317,1492542.08,10.52
BURGER KING,2019-06-21,1876511.51,188745.49,9.94202038946732,1552205.35,20.89
BURGER KING,2019-06-22,1668878.16,154142.95,10.826821207197604,1789091.22,-6.72
BURGER KING,2019-06-23,1504345.61,136017.37,11.059952195811462,1578582.95,-4.7
BURGER KING,2019-06-24,1448595.57,153077.7,9.463139111706015,1443408.52,0.36
BURGER KING,2019-06-25,1512380.23,161030.59,9.391881567346925,1375826.81,9.93
BURGER KING,2019-06-26,1606599.62,171047.43,9.392714172905142,1432329.0,12.17
BURGER KING,2019-06-27,1712459.84,178318.02,9.60340317820936,1514553.65,13.07
BURGER KING,2019-06-28,1990136.45,197280.68,10.087842610842582,1667989.44,19.31
BURGER KING,2019-06-29,1762258.41,162513.91,10.843738914410464,1931485.55,-8.76
BURGER KING,2019-06-30,1594258.39,143399.3,11.117616264514542,1670814.35,-4.58
BURGER KING,2019-07-01,1553327.6,161928.03,9.592703622714364,1530001.45,1.52
BURGER KING,2019-07-02,1577868.53,165539.24,9.53168886120294,1467978.83,7.49
BURGER KING,2019-07-03,1812469.14,183167.51,9.895145378129559,1591038.43,13.92
BURGER KING,2019-07-04,1375717.5,124133.13,11.082597369453262,1237332.1,11.18
BURGER KING,2019-07-05,1631612.2,158794.77,10.274974421386801,1431417.45,13.99
BURGER KING,2019-07-06,1524763.48,141255.83,10.794340169888917,1694358.58,-10.01
BURGER KING,2019-07-07,1527097.94,136524.89,11.185491085178679,1530436.01,-0.22
BURGER KING,2019-07-08,1480493.11,156631.31,9.45208917680635,1466718.46,0.94
BURGER KING,2019-07-09,1517556.84,163169.85,9.300473341122762,1385781.56,9.51
BURGER KING,2019-07-10,1596774.51,170941.63,9.341051152957883,1406298.13,13.54
BURGER KING,2019-07-11,1688733.65,177339.47,9.522604584303764,1485422.11,13.69
BURGER KING,2019-07-12,1922645.49,194042.18,9.908389454292877,1613157.32,19.19
BURGER KING,2019-07-13,1709169.61,158782.41,10.764225143074727,1837496.0,-6.98
BURGER KING,2019-07-14,1535542.85,139951.37,10.971974407967569,1605307.5,-4.35
BURGER KING,2019-07-15,1492696.69,158801.22,9.399780996644736,1433210.14,4.15
BURGER KING,2019-07-16,1523673.13,161771.29,9.41868690050008,1367861.55,11.39
BURGER KING,2019-07-17,1589179.05,167248.35,9.50191167805243,1394054.95,14.0
BURGER KING,2019-07-18,1671827.95,174685.24,9.570516375625097,1475738.38,13.29
BURGER KING,2019-07-19,1914115.62,191242.74,10.008827629221377,1573730.2,21.63
BURGER KING,2019-07-20,1652570.48,154162.84,10.719642165388235,1790299.23,-7.69
BURGER KING,2019-07-21,1555897.61,139696.6,11.137691325343638,1575839.08,-1.27
BURGER KING,2019-07-22,1458167.31,154559.04,9.434370904477667,1432984.41,1.76
BURGER KING,2019-07-23,1505498.18,159331.1,9.4488657895414,1355803.82,11.04
BURGER KING,2019-07-24,1572371.66,166313.4,9.45426922905791,1394143.79,12.78
BURGER KING,2019-07-25,1703813.29,177000.84,9.62601810251296,1475707.13,15.46
BURGER KING,2019-07-26,1933309.5,191372.22,10.102351846051636,1606427.08,20.35
BURGER KING,2019-07-27,1680267.76,154917.13,10.846236048912086,1767021.04,-4.91
BURGER KING,2019-07-28,1518249.43,136746.8,11.102632237098053,1568748.33,-3.22
BURGER KING,2019-07-29,1442014.04,152630.96,9.447716505222795,1426159.9,1.11
BURGER KING,2019-07-30,1504358.11,159467.72,9.433621487784487,1384702.87,8.64
BURGER KING,2019-07-31,1634076.63,170483.88,9.584933367307219,1467686.5,11.34
BURGER KING,2019-08-01,1740774.89,179967.98,9.67269227559258,1563439.0,11.34
BURGER KING,2019-08-02,1965384.66,196429.6,10.005542240069724,1646360.98,19.38
BURGER KING,2019-08-03,1729166.91,159896.4,10.81429544379986,1885094.38,-8.27
BURGER KING,2019-08-04,1546294.34,139541.83,11.081224461510933,1658880.73,-6.79
BURGER KING,2019-08-05,1482743.17,156416.09,9.479479828449874,1476424.54,0.43
BURGER KING,2019-08-06,1514543.11,160428.01,9.440640135098603,1407661.3,7.59
BURGER KING,2019-08-07,1566314.75,166245.69,9.421686360711066,1415026.43,10.69
BURGER KING,2019-08-08,1797360.4,183172.05,9.812416250186642,1490049.71,20.62
BURGER KING,2019-08-09,2012185.2,197659.92,10.180036499053525,1581480.65,27.23
BURGER KING,2019-08-10,1808021.09,163479.3,11.059633176799755,1795807.0,0.68
BURGER KING,2019-08-11,1665057.83,146430.4,11.370984645264919,1591824.12,4.6
BURGER KING,2019-08-12,1580793.18,163266.1,9.682311147262046,1416516.9,11.6
BURGER KING,2019-08-13,1602201.16,166207.33,9.639774370961858,1381722.39,15.96
BURGER KING,2019-08-14,1690377.31,174628.61,9.67984175101663,1393853.32,21.27
BURGER KING,2019-08-15,1798969.42,184684.7,9.740760441985719,1472745.21,22.15
BURGER KING,2019-08-16,2086352.94,203163.04,10.2693528311055,1551795.77,34.45
BURGER KING,2019-08-17,1864623.82,166304.89,11.212080534733524,1790941.44,4.11
BURGER KING,2019-08-18,1653288.13,144706.73,11.425094948935683,1582944.57,4.44
BURGER KING,2019-08-19,1542956.16,161299.84,9.565763735413501,1397233.4,10.43
BURGER KING,2019-08-20,1582255.33,166176.41,9.521539970685371,1317024.36,20.14
BURGER KING,2019-08-21,1668206.05,174956.05,9.535000647305424,1370737.88,21.7
BURGER KING,2019-08-22,1796308.8,185326.54,9.692668950707223,1492220.97,20.38
BURGER KING,2019-08-23,2090274.34,206196.96,10.137270403986559,1580827.89,32.23
BURGER KING,2019-08-24,1894132.05,169868.57,11.150573940782571,1855277.54,2.09
BURGER KING,2019-08-25,1672111.32,147308.96,11.351049657807646,1624577.05,2.93
BURGER KING,2019-08-26,1528878.08,162039.95,9.435192247343942,1457908.31,4.87
BURGER KING,2019-08-27,1577413.56,167760.89,9.402749115124507,1322008.63,19.32
BURGER KING,2019-08-28,1672995.74,176918.24,9.456321405865218,1382143.06,21.04
BURGER KING,2019-08-29,1835099.19,188907.4,9.714279006539712,1477909.39,24.17
BURGER KING,2019-08-30,2179517.16,213261.01,10.219951410714973,1640308.33,32.87
BURGER KING,2019-08-31,1830726.91,164638.7,11.119663299090675,1971823.57,-7.16
BURGER KING,2019-09-01,1586440.01,137925.39,11.502160769674095,1638178.92,-3.16
BURGER KING,2019-09-02,1524377.77,135820.66,11.223460186395796,1397807.77,9.05
BURGER KING,2019-09-03,1491672.46,161573.51,9.232159776686165,1347440.26,10.7
BURGER KING,2019-09-04,1534494.81,164958.06,9.302333029377285,1318015.42,16.42
BURGER KING,2019-09-05,1643968.75,174902.56,9.39934069575654,1382615.32,18.9
BURGER KING,2019-09-06,1917581.55,194832.66,9.842197658236561,1492415.05,28.49
BURGER KING,2019-09-07,1776573.61,162095.08,10.960071150833205,1747107.56,1.69
BURGER KING,2019-09-08,1573910.26,140315.54,11.216934774295135,1574792.51,-0.06
BURGER KING,2019-09-09,1450156.17,156133.47,9.287926349167797,1343422.48,7.94
BURGER KING,2019-09-10,1495313.58,161187.01,9.276886394257204,1308339.53,14.29
BURGER KING,2019-09-11,1584909.41,170214.96,9.311222762088597,1354089.32,17.05
BURGER KING,2019-09-12,1707492.05,179860.99,9.4933984851301,1423977.37,19.91
BURGER KING,2019-09-13,1981264.69,199723.29,9.920048332870943,1510209.49,31.19
BURGER KING,2019-09-14,1815442.4,163491.04,11.104231767074207,1736418.21,4.55
BURGER KING,2019-09-15,1553476.36,138733.09,11.197590711776117,1535832.37,1.15
BURGER KING,2019-09-16,1441911.25,155123.33,9.295257199545679,1353799.95,6.51
BURGER KING,2019-09-17,1494485.97,160383.57,9.318198678330953,1284723.09,16.33
BURGER KING,2019-09-18,1621745.18,173033.96,9.372409785917169,1351119.29,20.03
BURGER KING,2019-09-19,1726198.55,180318.89,9.573032254135992,1449222.13,19.11
BURGER KING,2019-09-20,2025080.09,202373.14,10.006664372554578,1549218.16,30.72
BURGER KING,2019-09-21,1825154.72,165766.28,11.01041007857569,1815109.32,0.55
BURGER KING,2019-09-22,1567903.11,139929.9,11.204918391280206,1646655.37,-4.78
BURGER KING,2019-09-23,1452681.82,156132.85,9.30413951964625,1403264.98,3.52
BURGER KING,2019-09-24,1527433.47,166903.37,9.15160352963514,1332017.77,14.67
BURGER KING,2019-09-25,1626858.42,174508.1,9.322538151524197,1403229.38,15.94
BURGER KING,2019-09-26,1741679.01,183392.74,9.496989957181512,1514727.55,14.98
BURGER KING,2019-09-27,2046948.2,204806.39,9.994552416064751,1631985.26,25.43
BURGER KING,2019-09-28,1851386.31,167363.35,11.062077270800328,1888183.53,-1.95
BURGER KING,2019-09-29,1606487.88,142024.54,11.311340138823894,1740825.39,-7.72
BURGER KING,2019-09-30,1499753.11,160084.51,9.368508608359422,1482170.32,1.19
BURGER KING,2019-10-01,1576549.65,166572.06,9.464670425520342,1387663.89,13.61
BURGER KING,2019-10-02,1622161.07,171469.32,9.460357514685425,1429219.81,13.5
